Period,Zone,Resale Price Adj 2024
2020–2023,PAP,635243
2020–2023,PAP,515188
2020–2023,PAP,639774
2020–2023,PAP,518684
2020–2023,PAP,571136
2020–2023,PAP,489545
2020–2023,PAP,530340
2020–2023,PAP,431266
2020–2023,PAP,428352
2020–2023,PAP,511691
2020–2023,PAP,442921
2020–2023,PAP,547824
2020–2023,PAP,483717
2020–2023,PAP,498869
2020–2023,PAP,530340
2020–2023,PAP,489545
2020–2023,PAP,512856
2020–2023,PAP,536168
2020–2023,PAP,496538
2020–2023,PAP,510525
2020–2023,PAP,486048
2020–2023,PAP,536168
2020–2023,PAP,606103
2020–2023,PAP,547824
2020–2023,PAP,489545
2020–2023,PAP,466233
2020–2023,PAP,518684
2020–2023,PAP,495373
2020–2023,PAP,699350
2020–2023,PAP,714491
2020–2023,PAP,557149
2020–2023,PAP,338019
2020–2023,PAP,1049024
2020–2023,PAP,499904
2020–2023,PAP,951115
2020–2023,PAP,845047
2020–2023,PAP,1023382
2020–2023,PAP,553652
2020–2023,PAP,827564
2020–2023,PAP,483717
2020–2023,PAP,624752
2020–2023,PAP,463902
2020–2023,PAP,596778
2020–2023,PAP,606103
2020–2023,PAP,813577
2020–2023,PAP,448749
2020–2023,PAP,477889
2020–2023,PAP,496538
2020–2023,PAP,746075
2020–2023,PAP,1118959
2020–2023,PAP,303051
2020–2023,PAP,234152
2020–2023,PAP,792596
2020–2023,PAP,407954
2020–2023,PAP,293727
2020–2023,PAP,308879
2020–2023,PAP,262256
2020–2023,PAP,606103
2020–2023,PAP,367159
2020–2023,PAP,362366
2020–2023,PAP,711005
2020–2023,PAP,862531
2020–2023,PAP,367159
2020–2023,PAP,303051
2020–2023,PAP,340350
2020–2023,PAP,289065
2020–2023,PAP,438259
2020–2023,PAP,405623
2020–2023,PAP,628119
2020–2023,PAP,650395
2020–2023,PAP,685363
2020–2023,PAP,326363
2020–2023,PAP,363662
2020–2023,PAP,372986
2020–2023,PAP,472061
2020–2023,PAP,785602
2020–2023,PAP,326363
2020–2023,PAP,485465
2020–2023,PAP,722661
2020–2023,PAP,487214
2020–2023,PAP,372986
2020–2023,PAP,396298
2020–2023,PAP,421941
2020–2023,PAP,349675
2020–2023,PAP,437094
2020–2023,PAP,477889
2020–2023,PAP,501201
2020–2023,PAP,507028
2020–2023,PAP,419610
2020–2023,PAP,326363
2020–2023,PAP,396298
2020–2023,PAP,407954
2020–2023,PAP,402126
2020–2023,PAP,524512
2020–2023,PAP,833392
2020–2023,PAP,734317
2020–2023,PAP,743642
2020–2023,PAP,621256
2020–2023,PAP,697018
2020–2023,PAP,722661
2020–2023,PAP,728489
2020–2023,PAP,757629
2020–2023,PAP,547824
2020–2023,PAP,722661
2020–2023,PAP,702846
2020–2023,PAP,303051
2020–2023,PAP,299424
2020–2023,PAP,349675
2020–2023,PAP,340350
2020–2023,PAP,909154
2020–2023,PAP,769285
2020–2023,PAP,790848
2020–2023,PAP,524512
2020–2023,PAP,1058349
2020–2023,PAP,813577
2020–2023,PAP,763457
2020–2023,PAP,842716
2020–2023,PAP,559480
2020–2023,PAP,909154
2020–2023,PAP,890375
2020–2023,PAP,708674
2020–2023,PAP,961606
2020–2023,PAP,510525
2020–2023,PAP,909154
2020–2023,PAP,427769
2020–2023,PAP,343847
2020–2023,PAP,594447
2020–2023,PAP,452246
2020–2023,PAP,413782
2020–2023,PAP,828729
2020–2023,PAP,827564
2020–2023,PAP,489545
2020–2023,PAP,443956
2020–2023,PAP,489545
2020–2023,PAP,516223
2020–2023,PAP,808784
2020–2023,PAP,419610
2020–2023,PAP,460405
2020–2023,PAP,769285
2020–2023,PAP,711005
2020–2023,PAP,423107
2020–2023,PAP,326363
2020–2023,PAP,431266
2020–2023,PAP,402126
2020–2023,PAP,763457
2020–2023,PAP,448749
2020–2023,PAP,491876
2020–2023,PAP,501201
2020–2023,PAP,491876
2020–2023,PAP,566343
2020–2023,PAP,678369
2020–2023,PAP,524512
2020–2023,PAP,743511
2020–2023,PAP,454577
2020–2023,PAP,511691
2020–2023,PAP,550155
2020–2023,PAP,473227
2020–2023,PAP,459240
2020–2023,PAP,530340
2020–2023,PAP,431266
2020–2023,PAP,489545
2020–2023,PAP,553652
2020–2023,PAP,501201
2020–2023,PAP,530340
2020–2023,PAP,664382
2020–2023,PAP,516353
2020–2023,PAP,511560
2020–2023,PAP,551190
2020–2023,PAP,486048
2020–2023,PAP,384642
2020–2023,PAP,530340
2020–2023,PAP,693522
2020–2023,PAP,498869
2020–2023,PAP,646898
2020–2023,PAP,512856
2020–2023,PAP,425438
2020–2023,PAP,507028
2020–2023,PAP,531388
2020–2023,PAP,468434
2020–2023,PAP,489545
2020–2023,PAP,489545
2020–2023,PAP,466233
2020–2023,PAP,547824
2020–2023,PAP,524512
2020–2023,PAP,553652
2020–2023,PAP,458773
2020–2023,PAP,479054
2020–2023,PAP,518684
2020–2023,PAP,511560
2020–2023,PAP,498869
2020–2023,PAP,454577
2020–2023,PAP,522181
2020–2023,PAP,477889
2020–2023,PAP,483717
2020–2023,PAP,518684
2020–2023,PAP,744677
2020–2023,PAP,536168
2020–2023,PAP,502366
2020–2023,PAP,731986
2020–2023,PAP,524512
2020–2023,PAP,407954
2020–2023,PAP,390470
2020–2023,PAP,428934
2020–2023,PAP,827564
2020–2023,PAP,431266
2020–2023,PAP,778609
2020–2023,PAP,705178
2020–2023,PAP,874187
2020–2023,PAP,459240
2020–2023,PAP,504697
2020–2023,PAP,546528
2020–2023,PAP,763457
2020–2023,PAP,596648
2020–2023,PAP,829895
2020–2023,PAP,805418
2020–2023,PAP,860200
2020–2023,PAP,437094
2020–2023,PAP,303051
2020–2023,PAP,392801
2020–2023,PAP,355503
2020–2023,PAP,308879
2020–2023,PAP,265753
2020–2023,PAP,976758
2020–2023,PAP,314707
2020–2023,PAP,312376
2020–2023,PAP,395133
2020–2023,PAP,606103
2020–2023,PAP,407954
2020–2023,PAP,384642
2020–2023,PAP,810080
2020–2023,PAP,839220
2020–2023,PAP,815908
2020–2023,PAP,856703
2020–2023,PAP,600275
2020–2023,PAP,293727
2020–2023,PAP,419610
2020–2023,PAP,594447
2020–2023,PAP,512726
2020–2023,PAP,652726
2020–2023,PAP,329860
2020–2023,PAP,440590
2020–2023,PAP,431266
2020–2023,PAP,454577
2020–2023,PAP,495373
2020–2023,PAP,463902
2020–2023,PAP,432896
2020–2023,PAP,328089
2020–2023,PAP,347456
2020–2023,PAP,370240
2020–2023,PAP,467071
2020–2023,PAP,601497
2020–2023,PAP,318976
2020–2023,PAP,330368
2020–2023,PAP,356569
2020–2023,PAP,341760
2020–2023,PAP,477197
2020–2023,PAP,436313
2020–2023,PAP,350873
2020–2023,PAP,370240
2020–2023,PAP,569599
2020–2023,PAP,749593
2020–2023,PAP,595801
2020–2023,PAP,697190
2020–2023,PAP,638521
2020–2023,PAP,745036
2020–2023,PAP,666431
2020–2023,PAP,569599
2020–2023,PAP,729087
2020–2023,PAP,313280
2020–2023,PAP,780351
2020–2023,PAP,710860
2020–2023,PAP,899967
2020–2023,PAP,592383
2020–2023,PAP,746175
2020–2023,PAP,558207
2020–2023,PAP,751871
2020–2023,PAP,683519
2020–2023,PAP,428339
2020–2023,PAP,398720
2020–2023,PAP,423782
2020–2023,PAP,546815
2020–2023,PAP,353152
2020–2023,PAP,432896
2020–2023,PAP,432896
2020–2023,PAP,438591
2020–2023,PAP,996799
2020–2023,PAP,922751
2020–2023,PAP,1013887
2020–2023,PAP,518335
2020–2023,PAP,877183
2020–2023,PAP,768959
2020–2023,PAP,729087
2020–2023,PAP,1171096
2020–2023,PAP,820223
2020–2023,PAP,783769
2020–2023,PAP,416947
2020–2023,PAP,347456
2020–2023,PAP,330368
2020–2023,PAP,444287
2020–2023,PAP,493273
2020–2023,PAP,504665
2020–2023,PAP,601497
2020–2023,PAP,398720
2020–2023,PAP,398720
2020–2023,PAP,398720
2020–2023,PAP,358848
2020–2023,PAP,820223
2020–2023,PAP,415808
2020–2023,PAP,436313
2020–2023,PAP,700607
2020–2023,PAP,347456
2020–2023,PAP,301888
2020–2023,PAP,317709
2020–2023,PAP,347456
2020–2023,PAP,620863
2020–2023,PAP,478463
2020–2023,PAP,464793
2020–2023,PAP,796172
2020–2023,PAP,472767
2020–2023,PAP,865791
2020–2023,PAP,613901
2020–2023,PAP,777161
2020–2023,PAP,455679
2020–2023,PAP,400998
2020–2023,PAP,529727
2020–2023,PAP,534157
2020–2023,PAP,285939
2020–2023,PAP,529727
2020–2023,PAP,746175
2020–2023,PAP,643647
2020–2023,PAP,583142
2020–2023,PAP,289356
2020–2023,PAP,419225
2020–2023,PAP,524031
2020–2023,PAP,421504
2020–2023,PAP,503526
2020–2023,PAP,524031
2020–2023,PAP,546815
2020–2023,PAP,410112
2020–2023,PAP,649343
2020–2023,PAP,489855
2020–2023,PAP,637951
2020–2023,PAP,529727
2020–2023,PAP,590105
2020–2023,PAP,382771
2020–2023,PAP,503526
2020–2023,PAP,541119
2020–2023,PAP,512639
2020–2023,PAP,501247
2020–2023,PAP,481881
2020–2023,PAP,461375
2020–2023,PAP,413529
2020–2023,PAP,495551
2020–2023,PAP,526310
2020–2023,PAP,666431
2020–2023,PAP,603775
2020–2023,PAP,480742
2020–2023,PAP,464793
2020–2023,PAP,506943
2020–2023,PAP,490867
2020–2023,PAP,530739
2020–2023,PAP,519475
2020–2023,PAP,484159
2020–2023,PAP,521753
2020–2023,PAP,580991
2020–2023,PAP,535423
2020–2023,PAP,683519
2020–2023,PAP,626559
2020–2023,PAP,521753
2020–2023,PAP,529727
2020–2023,PAP,734783
2020–2023,PAP,455679
2020–2023,PAP,484159
2020–2023,PAP,512639
2020–2023,PAP,730099
2020–2023,PAP,575295
2020–2023,PAP,341760
2020–2023,PAP,1139199
2020–2023,PAP,364544
2020–2023,PAP,968319
2020–2023,PAP,453401
2020–2023,PAP,552511
2020–2023,PAP,528461
2020–2023,PAP,816678
2020–2023,PAP,407833
2020–2023,PAP,518335
2020–2023,PAP,442009
2020–2023,PAP,694911
2020–2023,PAP,685798
2020–2023,PAP,689215
2020–2023,PAP,510361
2020–2023,PAP,880473
2020–2023,PAP,592383
2020–2023,PAP,615167
2020–2023,PAP,825919
2020–2023,PAP,508083
2020–2023,PAP,537702
2020–2023,PAP,768959
2020–2023,PAP,558207
2020–2023,PAP,609471
2020–2023,PAP,638963
2020–2023,PAP,466502
2020–2023,PAP,768959
2020–2023,PAP,789465
2020–2023,PAP,837311
2020–2023,PAP,464793
2020–2023,PAP,811109
2020–2023,PAP,535423
2020–2023,PAP,515829
2020–2023,PAP,521753
2020–2023,PAP,385049
2020–2023,PAP,293913
2020–2023,PAP,281254
2020–2023,PAP,307584
2020–2023,PAP,298470
2020–2023,PAP,780351
2020–2023,PAP,410112
2020–2023,PAP,606054
2020–2023,PAP,624281
2020–2023,PAP,776934
2020–2023,PAP,660735
2020–2023,PAP,262016
2020–2023,PAP,666431
2020–2023,PAP,379353
2020–2023,PAP,381632
2020–2023,PAP,637951
2020–2023,PAP,427200
2020–2023,PAP,289356
2020–2023,PAP,446566
2020–2023,PAP,934143
2020–2023,PAP,626559
2020–2023,PAP,905663
2020–2023,PAP,432896
2020–2023,PAP,406694
2020–2023,PAP,1025279
2020–2023,PAP,353152
2020–2023,PAP,821235
2020–2023,PAP,615167
2020–2023,PAP,732505
2020–2023,PAP,746048
2020–2023,PAP,461375
2020–2023,PAP,508083
2020–2023,PAP,774655
2020–2023,PAP,575295
2020–2023,PAP,364544
2020–2023,PAP,396441
2020–2023,PAP,341760
2020–2023,PAP,467071
2020–2023,PAP,375936
2020–2023,PAP,421504
2020–2023,PAP,398720
2020–2023,PAP,432896
2020–2023,PAP,438591
2020–2023,PAP,375936
2020–2023,PAP,774655
2020–2023,PAP,684531
2020–2023,PAP,848703
2020–2023,PAP,656178
2020–2023,PAP,717695
2020–2023,PAP,567321
2020–2023,PAP,546815
2020–2023,PAP,546815
2020–2023,PAP,877183
2020–2023,PAP,550233
2020–2023,PAP,765414
2020–2023,PAP,393024
2020–2023,PAP,449983
2020–2023,PAP,820223
2020–2023,PAP,524031
2020–2023,PAP,415808
2020–2023,PAP,888575
2020–2023,PAP,524031
2020–2023,PAP,803135
2020–2023,PAP,484159
2020–2023,PAP,803135
2020–2023,PAP,831615
2020–2023,PAP,495551
2020–2023,PAP,472767
2020–2023,PAP,324672
2020–2023,PAP,413529
2020–2023,PAP,360998
2020–2023,PAP,467071
2020–2023,PAP,341760
2020–2023,PAP,489855
2020–2023,PAP,814527
2020–2023,PAP,660735
2020–2023,PAP,529727
2020–2023,PAP,852121
2020–2023,PAP,783769
2020–2023,PAP,451123
2020–2023,PAP,449983
2020–2023,PAP,478463
2020–2023,PAP,602510
2020–2023,PAP,480742
2020–2023,PAP,609471
2020–2023,PAP,512639
2020–2023,PAP,800857
2020–2023,PAP,410112
2020–2023,PAP,358848
2020–2023,PAP,541119
2020–2023,PAP,609471
2020–2023,PAP,643647
2020–2023,PAP,580991
2020–2023,PAP,590105
2020–2023,PAP,467071
2020–2023,PAP,546815
2020–2023,PAP,455679
2020–2023,PAP,529727
2020–2023,PAP,413529
2020–2023,PAP,478463
2020–2023,PAP,296192
2020–2023,PAP,751871
2020–2023,PAP,406694
2020–2023,PAP,413402
2020–2023,PAP,530867
2020–2023,PAP,506943
2020–2023,PAP,518335
2020–2023,PAP,461375
2020–2023,PAP,424921
2020–2023,PAP,501247
2020–2023,PAP,478463
2020–2023,PAP,506943
2020–2023,PAP,495551
2020–2023,PAP,455679
2020–2023,PAP,632255
2020–2023,PAP,438591
2020–2023,PAP,632255
2020–2023,PAP,489855
2020–2023,PAP,518335
2020–2023,PAP,649343
2020–2023,PAP,432896
2020–2023,PAP,533145
2020–2023,PAP,489855
2020–2023,PAP,484159
2020–2023,PAP,487577
2020–2023,PAP,489855
2020–2023,PAP,651622
2020–2023,PAP,658457
2020–2023,PAP,700607
2020–2023,PAP,381632
2020–2023,PAP,467071
2020–2023,PAP,455679
2020–2023,PAP,410112
2020–2023,PAP,877183
2020–2023,PAP,609471
2020–2023,PAP,820223
2020–2023,PAP,620863
2020–2023,PAP,478463
2020–2023,PAP,845285
2020–2023,PAP,461375
2020–2023,PAP,816578
2020–2023,PAP,626559
2020–2023,PAP,403276
2020–2023,PAP,760985
2020–2023,PAP,706303
2020–2023,PAP,795161
2020–2023,PAP,301888
2020–2023,PAP,843007
2020–2023,PAP,831615
2020–2023,PAP,430617
2020–2023,PAP,318976
2020–2023,PAP,385049
2020–2023,PAP,371379
2020–2023,PAP,291635
2020–2023,PAP,877183
2020–2023,PAP,260749
2020–2023,PAP,279104
2020–2023,PAP,318976
2020–2023,PAP,333785
2020–2023,PAP,371379
2020–2023,PAP,582003
2020–2023,PAP,615167
2020–2023,PAP,670988
2020–2023,PAP,563903
2020–2023,PAP,344038
2020–2023,PAP,484159
2020–2023,PAP,328089
2020–2023,PAP,410112
2020–2023,PAP,455679
2020–2023,PAP,407833
2020–2023,PAP,336064
2020–2023,PAP,432896
2020–2023,PAP,358848
2020–2023,PAP,381632
2020–2023,PAP,375936
2020–2023,PAP,341760
2020–2023,PAP,370240
2020–2023,PAP,529727
2020–2023,PAP,364544
2020–2023,PAP,366822
2020–2023,PAP,670988
2020–2023,PAP,601497
2020–2023,PAP,700607
2020–2023,PAP,723391
2020–2023,PAP,740479
2020–2023,PAP,723391
2020–2023,PAP,484159
2020–2023,PAP,706303
2020–2023,PAP,580991
2020–2023,PAP,731366
2020–2023,PAP,655039
2020–2023,PAP,651622
2020–2023,PAP,546815
2020–2023,PAP,330368
2020–2023,PAP,330368
2020–2023,PAP,487577
2020–2023,PAP,1002495
2020–2023,PAP,717695
2020–2023,PAP,743897
2020–2023,PAP,715417
2020–2023,PAP,968319
2020–2023,PAP,592383
2020–2023,PAP,897689
2020–2023,PAP,598079
2020–2023,PAP,681241
2020–2023,PAP,478463
2020–2023,PAP,421504
2020–2023,PAP,943257
2020–2023,PAP,672127
2020–2023,PAP,410112
2020–2023,PAP,339481
2020–2023,PAP,449983
2020–2023,PAP,524031
2020–2023,PAP,803135
2020–2023,PAP,740479
2020–2023,PAP,478463
2020–2023,PAP,455679
2020–2023,PAP,365555
2020–2023,PAP,512639
2020–2023,PAP,321254
2020–2023,PAP,787414
2020–2023,PAP,410112
2020–2023,PAP,415694
2020–2023,PAP,461375
2020–2023,PAP,518335
2020–2023,PAP,385049
2020–2023,PAP,512639
2020–2023,PAP,410112
2020–2023,PAP,541119
2020–2023,PAP,355430
2020–2023,PAP,615167
2020–2023,PAP,476185
2020–2023,PAP,711999
2020–2023,PAP,757567
2020–2023,PAP,569599
2020–2023,PAP,495551
2020–2023,PAP,449983
2020–2023,PAP,464793
2020–2023,PAP,552511
2020–2023,PAP,569599
2020–2023,PAP,506943
2020–2023,PAP,624281
2020–2023,PAP,293913
2020–2023,PAP,529727
2020–2023,PAP,529727
2020–2023,PAP,580991
2020–2023,PAP,649343
2020–2023,PAP,546815
2020–2023,PAP,510361
2020–2023,PAP,626559
2020–2023,PAP,432896
2020–2023,PAP,529727
2020–2023,PAP,552511
2020–2023,PAP,592383
2020–2023,PAP,700038
2020–2023,PAP,655039
2020–2023,PAP,512639
2020–2023,PAP,498969
2020–2023,PAP,515031
2020–2023,PAP,455679
2020–2023,PAP,497702
2020–2023,PAP,524031
2020–2023,PAP,478463
2020–2023,PAP,530867
2020–2023,PAP,419225
2020–2023,PAP,649343
2020–2023,PAP,524031
2020–2023,PAP,524031
2020–2023,PAP,541119
2020–2023,PAP,533145
2020–2023,PAP,470361
2020–2023,PAP,524031
2020–2023,PAP,489855
2020–2023,PAP,512639
2020–2023,PAP,445427
2020–2023,PAP,533145
2020–2023,PAP,467071
2020–2023,PAP,745036
2020–2023,PAP,694911
2020–2023,PAP,594662
2020–2023,PAP,543398
2020–2023,PAP,518335
2020–2023,PAP,467071
2020–2023,PAP,1059455
2020–2023,PAP,451123
2020–2023,PAP,353152
2020–2023,PAP,951231
2020–2023,PAP,563903
2020–2023,PAP,358848
2020–2023,PAP,558207
2020–2023,PAP,467071
2020–2023,PAP,442009
2020–2023,PAP,413529
2020–2023,PAP,398720
2020–2023,PAP,843007
2020–2023,PAP,706303
2020–2023,PAP,666431
2020–2023,PAP,824780
2020–2023,PAP,840729
2020–2023,PAP,620863
2020–2023,PAP,495551
2020–2023,PAP,569599
2020–2023,PAP,501247
2020–2023,PAP,407833
2020–2023,PAP,336064
2020–2023,PAP,1013887
2020–2023,PAP,1082239
2020–2023,PAP,708582
2020–2023,PAP,931865
2020–2023,PAP,820223
2020–2023,PAP,410112
2020–2023,PAP,301888
2020–2023,PAP,385049
2020–2023,PAP,364544
2020–2023,PAP,375936
2020–2023,PAP,353152
2020–2023,PAP,843007
2020–2023,PAP,643647
2020–2023,PAP,279104
2020–2023,PAP,298470
2020–2023,PAP,318976
2020–2023,PAP,370240
2020–2023,PAP,307584
2020–2023,PAP,592383
2020–2023,PAP,421504
2020–2023,PAP,558207
2020–2023,PAP,415808
2020–2023,PAP,526310
2020–2023,PAP,396441
2020–2023,PAP,421504
2020–2023,PAP,444287
2020–2023,PAP,634534
2020–2023,PAP,637951
2020–2023,PAP,660735
2020–2023,PAP,437325
2020–2023,PAP,353152
2020–2023,PAP,726809
2020–2023,PAP,763263
2020–2023,PAP,533145
2020–2023,PAP,313280
2020–2023,PAP,700607
2020–2023,PAP,398720
2020–2023,PAP,586687
2020–2023,PAP,476185
2020–2023,PAP,318976
2020–2023,PAP,506943
2020–2023,PAP,387200
2020–2023,PAP,341760
2020–2023,PAP,387328
2020–2023,PAP,381632
2020–2023,PAP,362265
2020–2023,PAP,330368
2020–2023,PAP,356569
2020–2023,PAP,506943
2020–2023,PAP,723391
2020–2023,PAP,700607
2020–2023,PAP,689215
2020–2023,PAP,603775
2020–2023,PAP,721113
2020–2023,PAP,738201
2020–2023,PAP,731366
2020–2023,PAP,711999
2020–2023,PAP,694911
2020–2023,PAP,541119
2020–2023,PAP,660735
2020–2023,PAP,666431
2020–2023,PAP,717695
2020–2023,PAP,381632
2020–2023,PAP,467071
2020–2023,PAP,717695
2020–2023,PAP,701746
2020–2023,PAP,501247
2020–2023,PAP,692633
2020–2023,PAP,774655
2020–2023,PAP,398720
2020–2023,PAP,620863
2020–2023,PAP,829337
2020–2023,PAP,592383
2020–2023,PAP,808831
2020–2023,PAP,529727
2020–2023,PAP,496691
2020–2023,PAP,489855
2020–2023,PAP,461375
2020–2023,PAP,455679
2020–2023,PAP,358848
2020–2023,PAP,362265
2020–2023,PAP,467071
2020–2023,PAP,404416
2020–2023,PAP,601497
2020–2023,PAP,432896
2020–2023,PAP,430617
2020–2023,PAP,829337
2020–2023,PAP,478463
2020–2023,PAP,404416
2020–2023,PAP,410112
2020–2023,PAP,808831
2020–2023,PAP,668582
2020–2023,PAP,432896
2020–2023,PAP,341760
2020–2023,PAP,840729
2020–2023,PAP,451123
2020–2023,PAP,478463
2020–2023,PAP,558207
2020–2023,PAP,502259
2020–2023,PAP,421504
2020–2023,PAP,444287
2020–2023,PAP,489855
2020–2023,PAP,517069
2020–2023,PAP,402137
2020–2023,PAP,461375
2020–2023,PAP,452262
2020–2023,PAP,612889
2020–2023,PAP,537702
2020–2023,PAP,529727
2020–2023,PAP,541119
2020–2023,PAP,546815
2020–2023,PAP,535423
2020–2023,PAP,556941
2020–2023,PAP,672127
2020–2023,PAP,424921
2020–2023,PAP,324672
2020–2023,PAP,284800
2020–2023,PAP,717695
2020–2023,PAP,398720
2020–2023,PAP,672127
2020–2023,PAP,555929
2020–2023,PAP,546815
2020–2023,PAP,400998
2020–2023,PAP,472767
2020–2023,PAP,555929
2020–2023,PAP,544537
2020–2023,PAP,530867
2020–2023,PAP,546815
2020–2023,PAP,711999
2020–2023,PAP,655039
2020–2023,PAP,706303
2020–2023,PAP,698329
2020–2023,PAP,669849
2020–2023,PAP,672127
2020–2023,PAP,555929
2020–2023,PAP,687948
2020–2023,PAP,586687
2020–2023,PAP,484159
2020–2023,PAP,449756
2020–2023,PAP,444287
2020–2023,PAP,534157
2020–2023,PAP,504095
2020–2023,PAP,415808
2020–2023,PAP,476185
2020–2023,PAP,535423
2020–2023,PAP,541119
2020–2023,PAP,506943
2020–2023,PAP,410112
2020–2023,PAP,478463
2020–2023,PAP,563903
2020–2023,PAP,449983
2020–2023,PAP,501247
2020–2023,PAP,660735
2020–2023,PAP,472767
2020–2023,PAP,533145
2020–2023,PAP,449983
2020–2023,PAP,620863
2020–2023,PAP,427200
2020–2023,PAP,518335
2020–2023,PAP,527449
2020–2023,PAP,465805
2020–2023,PAP,438591
2020–2023,PAP,529727
2020–2023,PAP,533145
2020–2023,PAP,706303
2020–2023,PAP,700607
